listing_id,detail_url,province,district,granularity,provenance,address_raw,address_sanitized,raw_query,raw_status,raw_lat,raw_lon,raw_display_name,raw_candidate_count,raw_admin_match,raw_spatial_precision,raw_spatially_useful,sanitized_query,sanitized_status,sanitized_lat,sanitized_lon,sanitized_display_name,sanitized_candidate_count,sanitized_admin_match,sanitized_spatial_precision,sanitized_spatially_useful
90667,https://batdongsan.vn/ban-nha-97m2-f361-an-duong-tay-ho-o-to-tranh-kinh-doanh-99-ty-r260839,Hà Nội,Tây Hồ,unclear,title,"Bán nhà 97m2 F361 An Dương, Tây Hồ Ô tô tránh Kinh doanh 9.9 tỷ",F361 An Dương Tây Hồ,"Bán nhà 97m2 F361 An Dương, Tây Hồ Ô tô tránh Kinh doanh 9.9 tỷ, Tây Hồ, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"F361 An Dương Tây Hồ, Thành phố Hà Nội, Việt Nam",STREET_MATCH,21.0497878,105.8067437,"Agribank, Ngõ 61 Đường Lạc Long Quân, Làng Tân (Tiên Thượng), Kẻ Bưởi, Phường Tây Hồ, Thành phố Hà Nội, 11214, Việt Nam",5,ADMIN_MATCH,UNKNOWN,False
182403,https://batdongsan.vn/ban-38m-dat-tang-nha-cap-4-nhat-tao-dong-ngac-sat-cipucha-15-ty-r182403,Hà Nội,Bắc Từ Liêm,unclear,title,Bán 38m đất tặng nhà cấp 4 Nhật Tảo- Đông Ngạc- sát CIPUCHA- 1.5 tỷ,tặng nhà cấp 4 Nhật Tảo Đông Ngạc sát CIPUCHA,"Bán 38m đất tặng nhà cấp 4 Nhật Tảo- Đông Ngạc- sát CIPUCHA- 1.5 tỷ, Bắc Từ Liêm, Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"tặng nhà cấp 4 Nhật Tảo Đông Ngạc sát CIPUCHA, Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
100821,https://batdongsan.vn/ban-nha-tinh-lo-10-binh-tan-hxh-84m2-2-tang-btct-kinh-doanh-nhinh-5-ty-tl-r271004,Hồ Chí Minh,Bình Tân,alley_or_lane,title,"Bán nhà Tỉnh Lộ 10 Bình Tân HXH 84m2, 2 tầng BTCT, KINH DOANH, nhỉnh 5 tỷ TL",Tỉnh Lộ 10 Bình Tân Hẻm BTCT,"Bán nhà Tỉnh Lộ 10 Bình Tân HXH 84m2, 2 tầng BTCT, KINH DOANH, nhỉnh 5 tỷ TL, Bình Tân, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Tỉnh Lộ 10 Bình Tân Hẻm BTCT, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
104297,https://batdongsan.vn/qua-re-chi-duoi-3-ty-day-du-cong-nang-ngay-gan-cho-hiep-binh-hem-xe-hoi-r274491,Hồ Chí Minh,Thủ Đức,alley_or_lane,title,HẺM XE HƠI,Hẻm,"HẺM XE HƠI, Thủ Đức, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",STREET_MATCH,10.8353562,106.7514987,"Hẻm 210 Đường Số 11, Khu phố 36, Phường Thủ Đức, Thành phố Hồ Chí Minh, 71319, Việt Nam",5,ADMIN_MATCH,STREET,True
152347,https://batdongsan.vn/c176-nha-2-tang-hxh-san-thu-nhap-13trthang-chi-hon-3-ty-r152347,Hồ Chí Minh,Quận 7,alley_or_lane,title,C176 🔥 Nhà 2 tầng HXH  – sẵn thu nhập 13tr/tháng – Chỉ hơn 3 tỷ !!!,C176 Nhà Hẻm,"C176 🔥 Nhà 2 tầng HXH  – sẵn thu nhập 13tr/tháng – Chỉ hơn 3 tỷ !!!, Quận 7, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"C176 Nhà Hẻm, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
96475,https://batdongsan.vn/hxh-nguyen-xi-3-lau-45x10-61-ty-p13-binh-thanh-r266653,Hồ Chí Minh,Bình Thạnh,alley_or_lane,title,"Hxh Nguyễn Xí 3 lầu 4,5x10 6.1 tỷ P13 Bình Thạnh",Hẻm Nguyễn Xí 4,"Hxh Nguyễn Xí 3 lầu 4,5x10 6.1 tỷ P13 Bình Thạnh, Bình Thạnh, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm Nguyễn Xí 4, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",STREET_MATCH,10.8145243,106.7062269,"Hẻm 201 Đường Nguyễn Xí, Khu phố 43, Phường Bình Thạnh, Thành phố Hồ Chí Minh, 72309, Việt Nam",5,ADMIN_MATCH,STREET,True
117956,https://batdongsan.vn/binh-thanh-nguyen-van-dau-hem-xe-hoi-thong-tu-tung-qua-cho-hoang-hoa-tham-ngang-4m-khu-dan-cu-r117956,Hồ Chí Minh,Bình Thạnh,alley_or_lane,title,HẺM XE HƠI THÔNG TỨ TUNG QUA CHỢ HOÀNG HOA THÁM,Hẻm THÔNG TỨ TUNG QUA CHỢ HOÀNG HOA THÁM,"HẺM XE HƠI THÔNG TỨ TUNG QUA CHỢ HOÀNG HOA THÁM, Bình Thạnh, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm THÔNG TỨ TUNG QUA CHỢ HOÀNG HOA THÁM, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
185030,https://batdongsan.vn/ban-nha-3-tang-nghia-phat-vuong-vuc-hem-3m-hon-2-ty-r185030,Hồ Chí Minh,Tân Bình,alley_or_lane,title,hẻm 3m,hẻm,"hẻm 3m, Tân Bình, Hồ Chí Minh, Việt Nam",STREET_MATCH,10.7983563,106.6463241,"Hẻm 17 Đường Hoàng Hoa Thám, Khu phố 21, Phường Tân Bình, Thành phố Hồ Chí Minh, 72110, Việt Nam",5,ADMIN_MATCH,STREET,True,"hẻm, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",STREET_MATCH,10.8054053,106.6382907,"Hẻm 622 Cộng Hòa, Khu phố 2, Phường Tân Bình, Thành phố Hồ Chí Minh, 72110, Việt Nam",5,ADMIN_MATCH,STREET,True
112210,https://batdongsan.vn/ban-nha-le-van-sy-hxh-4x85m-nha-2-tang-moi-dep-4x-ty-r282404,Hồ Chí Minh,Phú Nhuận,alley_or_lane,title,"Bán Nhà Lê Văn Sỹ, HXH, 4x8,5m, nhà 2 tầng mới đẹp, 4.x Tỷ",Lê Văn Sỹ Hẻm đẹp 4 x Tỷ,"Bán Nhà Lê Văn Sỹ, HXH, 4x8,5m, nhà 2 tầng mới đẹp, 4.x Tỷ, Phú Nhuận, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Lê Văn Sỹ Hẻm đẹp 4 x Tỷ, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",EXACT_MATCH,10.7954498,106.6754705,"Phường Phú Nhuận, Thành phố Hồ Chí Minh, 72221, Việt Nam",1,ADMIN_MATCH,WARD,True
86070,https://batdongsan.vn/sieu-re-chi-72trmv-gap-ban-nha-hxh-d5-p25-binh-thanh-130m2-nhinh-9-ty-r256238,Hồ Chí Minh,Bình Thạnh,alley_or_lane,title,"SIÊU Rẻ chỉ 72tr.Mv Gấp bán nhà HXH D5 P25 Bình Thạnh 130m2, nhỉnh 9 tỷ",SIÊU Rẻ chỉ,"SIÊU Rẻ chỉ 72tr.Mv Gấp bán nhà HXH D5 P25 Bình Thạnh 130m2, nhỉnh 9 tỷ, Bình Thạnh, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"SIÊU Rẻ chỉ, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
183384,https://batdongsan.vn/nha-2-lau-hem-xe-hoi-ngo-chi-quoc-binh-chieu-thu-duc-r183384,Hồ Chí Minh,Thủ Đức,alley_or_lane,title,HẺM XE HƠI NGÔ CHÍ QUỐC,Hẻm NGÔ CHÍ QUỐC,"HẺM XE HƠI NGÔ CHÍ QUỐC, Thủ Đức, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm NGÔ CHÍ QUỐC, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
116836,https://batdongsan.vn/ban-nha-binh-thanh-hiem-45m2-no-hau-hem-thong-chi-4-ty-le-r116836,Hồ Chí Minh,Bình Thạnh,alley_or_lane,title,HẺM THÔNG – CHỈ 4 TỶ LẺ,HẺM THÔNG LẺ,"HẺM THÔNG – CHỈ 4 TỶ LẺ, Bình Thạnh, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"HẺM THÔNG LẺ, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
136406,https://batdongsan.vn/ban-nha-hxh-phan-van-tri-4x10-2-mat-hem-gan-ba-chieu-hon-6-ti-r136406,Hồ Chí Minh,Bình Thạnh,alley_or_lane,title,Hẻm Gần Bà Chiểu Hơn 6 Tỉ,Hẻm Gần Bà Chiểu Hơn,"Hẻm Gần Bà Chiểu Hơn 6 Tỉ, Bình Thạnh, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm Gần Bà Chiểu Hơn, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
195837,https://batdongsan.vn/biet-thu-tret-lau-cuc-dep-hem-1-quan-ca-phe-osaka-68-duong-ta16-quan-12-gia-tot-r195837,Hồ Chí Minh,Quận 12,alley_or_lane,title,"hẻm 1/ quán cà phê Osaka (68) đường TA16, Quận 12 giá tốt",hẻm 1/ quán cà phê Osaka 68 đường TA16 Quận 12 giá tốt,"hẻm 1/ quán cà phê Osaka (68) đường TA16, Quận 12 giá tốt, Quận 12, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"hẻm 1/ quán cà phê Osaka 68 đường TA16 Quận 12 giá tốt, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
85484,https://batdongsan.vn/hem-7m-xe-hoi-ngu-trong-nha-4-tang-btct-5pn-so-vuong-a4-75m2-chi-67-ty-r255649,Hồ Chí Minh,Bình Tân,alley_or_lane,title,HẺM 7M - XE HƠI NGỦ TRONG NHÀ - 4 TẦNG BTCT - 5PN - SỔ VUÔNG A4 - 75M2 - CHỈ 6,HẺM XE HƠI NGỦ TRONG NHÀ BTCT SỔ VUÔNG A4 CHỈ 6,"HẺM 7M - XE HƠI NGỦ TRONG NHÀ - 4 TẦNG BTCT - 5PN - SỔ VUÔNG A4 - 75M2 - CHỈ 6, Bình Tân, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"HẺM XE HƠI NGỦ TRONG NHÀ BTCT SỔ VUÔNG A4 CHỈ 6, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
106604,https://batdongsan.vn/nha-moi-3-tang-hem-xe-hoi-noi-that-day-du-nhinh-5-ty-r276798,Hồ Chí Minh,Gò Vấp,alley_or_lane,title,HẺM XE HƠI – NỘI THẤT ĐẦY ĐỦ - NHỈNH 5 TỶ,Hẻm,"HẺM XE HƠI – NỘI THẤT ĐẦY ĐỦ - NHỈNH 5 TỶ, Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",STREET_MATCH,10.8354121,106.680257,"Hẻm 145 Lê Đức Thọ, Khu phố 18, Phường Gò Vấp, Thành phố Hồ Chí Minh, 71400, Việt Nam",5,ADMIN_MATCH,STREET,True
133649,https://batdongsan.vn/hem-6m-1-truc-gan-mat-tien-le-van-tho-90m2-dong-tien-60trthang-chi-hon-8-ty-r133649,Hồ Chí Minh,Gò Vấp,alley_or_lane,dedicated_address,"hẻm nhựa 6M 1 trục thẳng tắp gần mặt tiền đường, cách công viên Làng Hoa 300m, ra sân bay chỉ 15p",hẻm nhựa 1 trục thẳng tắp gần đường cách công viên Làng Hoa ra sân bay chỉ 15p,"hẻm nhựa 6M 1 trục thẳng tắp gần mặt tiền đường, cách công viên Làng Hoa 300m, ra sân bay chỉ 15p, Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"hẻm nhựa 1 trục thẳng tắp gần đường cách công viên Làng Hoa ra sân bay chỉ 15p, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
156560,https://batdongsan.vn/hem-xe-hoi-tan-ky-tan-quy-son-ky-sat-dh-cong-thuong-2-tang-75m2-chi-539-ty-tl-r156560,Hồ Chí Minh,Tân Phú,alley_or_lane,title,HẺM XE HƠI TÂN KỲ TÂN QUÝ - SƠN KỲ - SÁT ĐH CÔNG THƯƠNG - 2 TẦNG 75M2 CHỈ 5.39 TỶ TL,Hẻm TÂN KỲ TÂN QUÝ SƠN KỲ SÁT ĐH CÔNG THƯƠNG,"HẺM XE HƠI TÂN KỲ TÂN QUÝ - SƠN KỲ - SÁT ĐH CÔNG THƯƠNG - 2 TẦNG 75M2 CHỈ 5.39 TỶ TL, Tân Phú, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm TÂN KỲ TÂN QUÝ SƠN KỲ SÁT ĐH CÔNG THƯƠNG, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
91699,https://batdongsan.vn/hxh-6m-le-duc-tho-4x12-53-ty-p15-go-vap-r261873,Hồ Chí Minh,Gò Vấp,alley_or_lane,title,"Hxh 6m Lê Đức Thọ 4x12 5,3 tỷ P15 Gò Vấp",Hẻm Lê Đức Thọ,"Hxh 6m Lê Đức Thọ 4x12 5,3 tỷ P15 Gò Vấp, Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm Lê Đức Thọ, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
92021,https://batdongsan.vn/nha-hem-xe-hoi-da-giam-100tr-gia-chao-moi-3-ty-r262196,Hồ Chí Minh,Quận 9,alley_or_lane,title,HẺM XE HƠI ĐÃ GIẢM 100TR GIÁ CHÀO MỚI 3 TỶ,Hẻm ĐÃ GIẢM,"HẺM XE HƠI ĐÃ GIẢM 100TR GIÁ CHÀO MỚI 3 TỶ, Quận 9, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm ĐÃ GIẢM, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
128169,https://batdongsan.vn/sieu-hiem-quan-5-hem-xe-hoi-nguyen-trai-ngay-nga-4-tran-binh-trong-r128169,Hồ Chí Minh,Quận 5,alley_or_lane,title,HẺM XE HƠI NGUYỄN TRÃI NGAY NGÃ 4 TRẦN BÌNH TRỌNG,Hẻm NGUYỄN TRÃI NGAY NGÃ 4 TRẦN BÌNH TRỌNG,"HẺM XE HƠI NGUYỄN TRÃI NGAY NGÃ 4 TRẦN BÌNH TRỌNG, Quận 5, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm NGUYỄN TRÃI NGAY NGÃ 4 TRẦN BÌNH TRỌNG, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
150381,https://batdongsan.vn/hem-xe-hoi-thong-dt-52m2-x-2tang-x-ngang-4m-quang-trung-p14-go-vap-chi-52-ty-r150381,Hồ Chí Minh,Gò Vấp,alley_or_lane,title,HẺM XE HƠI THÔNG DT 52M2 x 2TẦNG x NGANG 4M,Hẻm THÔNG x x,"HẺM XE HƠI THÔNG DT 52M2 x 2TẦNG x NGANG 4M, Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm THÔNG x x, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
88558,https://batdongsan.vn/hxh-phan-van-tri-2-lau-5x17-67-ty-p5-go-vap-r258728,Hồ Chí Minh,Gò Vấp,alley_or_lane,title,Hxh Phan Văn Trị 2 lầu 5x17 6.7 tỷ P5 Gò Vấp,Hẻm Phan Văn Trị,"Hxh Phan Văn Trị 2 lầu 5x17 6.7 tỷ P5 Gò Vấp, Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm Phan Văn Trị, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
177284,https://batdongsan.vn/ban-gap-nha-hem-xe-hoi-tt-nha-be-170m2-nhinh-6-ty-r177284,Hồ Chí Minh,Nhà Bè,alley_or_lane,title,HẺM XE HƠI- TT NHÀ BÈ-170M2- NHỈNH 6 TỶ,Hẻm TT NHÀ BÈ,"HẺM XE HƠI- TT NHÀ BÈ-170M2- NHỈNH 6 TỶ, Nhà Bè, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm TT NHÀ BÈ, Thành phố Hồ Chí Minh, Việt Nam",STREET_MATCH,10.6793079,106.7541553,"Hẻm 2637 Huỳnh Tấn Phát, Ấp 11, Xã Nhà Bè, Thành phố Hồ Chí Minh, 73206, Việt Nam",5,ADMIN_MATCH,STREET,True
83458,https://batdongsan.vn/can-ban-nha-hem-huynh-tan-phat-phu-thuan-quan-7-38m2-r253618,Hồ Chí Minh,Quận 7,alley_or_lane,title,hẻm Huỳnh Tấn Phát – Phú Thuận - Quận 7 – 38m2,hẻm Huỳnh Tấn Phát Phú Thuận Quận 7,"hẻm Huỳnh Tấn Phát – Phú Thuận - Quận 7 – 38m2, Quận 7, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"hẻm Huỳnh Tấn Phát Phú Thuận Quận 7, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
131461,https://batdongsan.vn/ban-nha-2-tang-nguyen-van-khoi-hem-31m-p9-go-vap-nhinh-3-ty-r131461,Hồ Chí Minh,Gò Vấp,alley_or_lane,title,HẺM 3.1M,HẺM 3,"HẺM 3.1M, Gò Vấp, Hồ Chí Minh, Việt Nam",STREET_MATCH,10.8378428,106.6738719,"Hẻm 209/3 Nguyễn Văn Lượng, Khu phố 11, Phường Gò Vấp, Thành phố Hồ Chí Minh, 70048, Việt Nam",5,ADMIN_MATCH,STREET,True,"HẺM 3, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",STREET_MATCH,10.8378428,106.6738719,"Hẻm 209/3 Nguyễn Văn Lượng, Khu phố 11, Phường Gò Vấp, Thành phố Hồ Chí Minh, 70048, Việt Nam",5,ADMIN_MATCH,STREET,True
157644,https://batdongsan.vn/mat-tien-vip-tan-binh-duong-nhua-12m-120m2-2-mat-hem-chi-hon-13-ty-r157644,Hồ Chí Minh,Tân Bình,alley_or_lane,title,MẶT TIỀN VIP TÂN BÌNH – ĐƯỜNG NHỰA 12M – 120M2 – 2 MẶT HẺM – CHỈ HƠN 13 TỶ,VIP TÂN BÌNH ĐƯỜNG NHỰA 2 MẶT HẺM,"MẶT TIỀN VIP TÂN BÌNH – ĐƯỜNG NHỰA 12M – 120M2 – 2 MẶT HẺM – CHỈ HƠN 13 TỶ, Tân Bình, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"VIP TÂN BÌNH ĐƯỜNG NHỰA 2 MẶT HẺM, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
189389,https://batdongsan.vn/vi-tri-vang-ban-nha-2-tang-40m2-so-hong-hem-doc-lap-tan-phu-chi-58-ty-goi-r189389,Hồ Chí Minh,Tân Phú,alley_or_lane,title,hẻm Độc Lập,hẻm Độc Lập,"hẻm Độc Lập, Tân Phú, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"hẻm Độc Lập, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
170691,https://batdongsan.vn/chi-1-ty-hon-binh-thanh-hem-8m-so-hong-rieng-r170691,Hồ Chí Minh,Bình Thạnh,alley_or_lane,title,HẺM 8M - SỔ HỒNG RIÊNG 🥹,HẺM SỔ HỒNG RIÊNG 🥹,"HẺM 8M - SỔ HỒNG RIÊNG 🥹, Bình Thạnh, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"HẺM SỔ HỒNG RIÊNG 🥹, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
151085,https://batdongsan.vn/ban-nha-109-hxh-gan-lac-long-quan-tan-binh-2-lau-nhinh-5-ty-r151085,Hồ Chí Minh,Tân Bình,alley_or_lane,title,"Bán nhà 10*9, HXH, gần Lạc Long Quân, Tân Bình, 2 lầu, nhỉnh 5 tỷ",Hẻm gần Lạc Long Quân Tân Bình,"Bán nhà 10*9, HXH, gần Lạc Long Quân, Tân Bình, 2 lầu, nhỉnh 5 tỷ, Tân Bình, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm gần Lạc Long Quân Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
111542,https://batdongsan.vn/ban-nha-quan-10-duoi-8-ty-duong-to-hien-thanh-4-tang-3x11m-5-ty-6-r281736,Hồ Chí Minh,Quận 10,alley_or_lane,dedicated_address,"Nằm ngay trung tâm Sài Gòn, gần Chợ, Trường học các cấp, Uỷ ban nhân dân Quận Hẻm trước nhà 3m, cách 3 căn ra hẻm xe hơi, cách mặt tiền 50m",Nằm ngay trung tâm Sài Gòn gần Chợ Trường học các cấp Uỷ ban nhân dân Quận Hẻm cách 3 căn ra Hẻm cách,"Nằm ngay trung tâm Sài Gòn, gần Chợ, Trường học các cấp, Uỷ ban nhân dân Quận Hẻm trước nhà 3m, cách 3 căn ra hẻm xe hơi, cách mặt tiền 50m, Quận 10, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Nằm ngay trung tâm Sài Gòn gần Chợ Trường học các cấp Uỷ ban nhân dân Quận Hẻm cách 3 căn ra Hẻm cách, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
177465,https://batdongsan.vn/hxh-thoai-ngoc-hau-tan-phu-gan-ubnd-quan-53x16m-3t-4pn-chi-6-ty-r177465,Hồ Chí Minh,Tân Phú,alley_or_lane,description,"HXH Thoại Ngọc Hầu, Tân Phú gần UBND Quận, 5.3x16m, 3T, 4PN chỉ 6 tỷ...",Hẻm Thoại Ngọc Hầu Tân Phú gần UBND Quận 5 3T,"HXH Thoại Ngọc Hầu, Tân Phú gần UBND Quận, 5.3x16m, 3T, 4PN chỉ 6 tỷ..., Tân Phú, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm Thoại Ngọc Hầu Tân Phú gần UBND Quận 5 3T, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
152305,https://batdongsan.vn/phu-nhuan-nhinh-4-ty-hem-3-gac-4-lau-moi-dep-ngang-hon-4m-3-pn-cuc-dep-r152305,Hồ Chí Minh,Phú Nhuận,alley_or_lane,title,HẺM 3 GÁC - 4 LẦU MỚI ĐẸP - NGANG HƠN 4M - 3 PN CỰC ĐẸP.,HẺM 3 GÁC MỚI ĐẸP NGANG HƠN CỰC ĐẸP,"HẺM 3 GÁC - 4 LẦU MỚI ĐẸP - NGANG HƠN 4M - 3 PN CỰC ĐẸP., Phú Nhuận, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"HẺM 3 GÁC MỚI ĐẸP NGANG HƠN CỰC ĐẸP, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
99686,https://batdongsan.vn/ban-nha-hem-413-le-van-quoi-binh-tan-40m2-3-tang-btct-3pn-chi-nhinh-4-ty-tl-r269869,Hồ Chí Minh,Bình Tân,alley_or_lane,title,hẻm 413 Lê Văn Quới Bình Tân,hẻm 413 Lê Văn Quới Bình Tân,"hẻm 413 Lê Văn Quới Bình Tân, Bình Tân, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"hẻm 413 Lê Văn Quới Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
87994,https://batdongsan.vn/hxh-7-cho-4x15-499-ty-quang-trung-p11-go-vap-r258163,Hồ Chí Minh,Gò Vấp,alley_or_lane,title,"Hxh 7 chổ 4x15 4,99 tỷ Quang Trung P11 Gò Vấp",Hẻm 7 chổ,"Hxh 7 chổ 4x15 4,99 tỷ Quang Trung P11 Gò Vấp, Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm 7 chổ, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",STREET_MATCH,10.8447296,106.6751817,"Hẻm 32/7 Lê Đức Thọ, Khu phố 29, Phường Gò Vấp, Thành phố Hồ Chí Minh, 71516, Việt Nam",5,ADMIN_MATCH,STREET,True
175434,https://batdongsan.vn/ban-nha-hxh-quay-dau-cach-mang-thang-8-p15-q10-103m2-5-tang-ngang-61m-r175434,Hồ Chí Minh,Quận 10,alley_or_lane,title,"Bán nhà HXH quay đầu Cách Mạng Tháng 8, P15. Q10, 103m2, 5 tầng, ngang 6,1m",Hẻm quay đầu Cách Mạng Tháng 8 P15 Q10 ngang 6,"Bán nhà HXH quay đầu Cách Mạng Tháng 8, P15. Q10, 103m2, 5 tầng, ngang 6,1m, Quận 10, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Hẻm quay đầu Cách Mạng Tháng 8 P15 Q10 ngang 6, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
