listing_id,detail_url,province,district,granularity,provenance,address_raw,address_sanitized,geocoder,query_used,status,latitude,longitude,display_name,admin_match,spatial_precision,spatially_useful,quality_tier,candidate_count,error_type,error_message
99686,https://batdongsan.vn/ban-nha-hem-413-le-van-quoi-binh-tan-40m2-3-tang-btct-3pn-chi-nhinh-4-ty-tl-r269869,Hồ Chí Minh,Bình Tân,alley_or_lane,title,hẻm 413 Lê Văn Quới Bình Tân,hẻm 413 Lê Văn Quới Bình Tân,Nominatim,"hẻm 413 Lê Văn Quới Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
177000,https://batdongsan.vn/tan-phu-nguyen-quy-anh-moi-tien-ich-xung-quanh-3-tang-4x16m-6x-ty-r177000,Hồ Chí Minh,Tân Phú,unclear,title,"Tân Phú - Nguyễn Quý Anh. Mọi tiện ích xung quanh, 3 tầng, 4x16m 6.x tỷ",Tân Phú Nguyễn Quý Anh Mọi tiện ích xung quanh,Nominatim,"Tân Phú Nguyễn Quý Anh Mọi tiện ích xung quanh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
190887,https://batdongsan.vn/chinh-chu-ban-can-goc-3-mat-tien-kinh-doanh-duong-tran-quang-khai-ptan-dinh-quan-1-ngay-cho-r190887,Hồ Chí Minh,Quận 1,street_only,title,MẶT TIỀN KINH DOANH ĐƯỜNG TRẦN QUANG KHẢI,ĐƯỜNG TRẦN QUANG KHẢI,Nominatim,"ĐƯỜNG TRẦN QUANG KHẢI, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
116836,https://batdongsan.vn/ban-nha-binh-thanh-hiem-45m2-no-hau-hem-thong-chi-4-ty-le-r116836,Hồ Chí Minh,Bình Thạnh,alley_or_lane,title,HẺM THÔNG – CHỈ 4 TỶ LẺ,HẺM THÔNG LẺ,Nominatim,"HẺM THÔNG LẺ, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
100821,https://batdongsan.vn/ban-nha-tinh-lo-10-binh-tan-hxh-84m2-2-tang-btct-kinh-doanh-nhinh-5-ty-tl-r271004,Hồ Chí Minh,Bình Tân,alley_or_lane,title,"Bán nhà Tỉnh Lộ 10 Bình Tân HXH 84m2, 2 tầng BTCT, KINH DOANH, nhỉnh 5 tỷ TL",Tỉnh Lộ 10 Bình Tân Hẻm BTCT,Nominatim,"Tỉnh Lộ 10 Bình Tân Hẻm BTCT, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
145369,https://batdongsan.vn/toa-nha-mat-tien-kinh-doanh-sam-uat-dong-den-tan-binh-co-ham-de-xe-5-tang-60m2-chi-165-ty-r145369,Hồ Chí Minh,Tân Bình,unclear,title,MẶT TIỀN KINH DOANH SẦM UẤT ĐỒNG ĐEN TÂN BÌNH,SẦM UẤT ĐỒNG ĐEN TÂN BÌNH,Nominatim,"SẦM UẤT ĐỒNG ĐEN TÂN BÌNH, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
147942,https://batdongsan.vn/mat-tien-duong-ba-trieu-duong-20m-vua-o-vua-kinh-doanh-buon-ban-sam-uat-nha-cap-4-tien-xay-moi-r147942,Hồ Chí Minh,Hóc Môn,street_only,title,MẶT TIỀN ĐƯỜNG BÀ TRIỆU ĐƯỜNG 20M VỪA Ở VỪA KINH DOANH BUÔN BÁN SẦM UẤT - NHÀ CẤP 4 TIỆN XÂY MỚI,ĐƯỜNG BÀ TRIỆU ĐƯỜNG VỪA Ở VỪA BUÔN BÁN SẦM UẤT NHÀ CẤP 4 TIỆN XÂY MỚI,Nominatim,"ĐƯỜNG BÀ TRIỆU ĐƯỜNG VỪA Ở VỪA BUÔN BÁN SẦM UẤT NHÀ CẤP 4 TIỆN XÂY MỚI, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
93698,https://batdongsan.vn/nha-tan-thoi-hiep-quan-12-6-ty100m2tang-noi-that-1-ty-r263873,Hồ Chí Minh,Quận 12,street_only,description,"NHÀ TÂN THỚI HIỆP, QUẬN 12, 6 tỷ,100m2,TẶNG NỘI THẤT 1 TỲ",NHÀ TÂN THỚI HIỆP QUẬN 12 TẶNG NỘI THẤT 1 TỲ,Nominatim,"NHÀ TÂN THỚI HIỆP QUẬN 12 TẶNG NỘI THẤT 1 TỲ, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
137969,https://batdongsan.vn/ban-nha-hem-duong-bui-dinh-tuy-p24-q-binh-thanh-6x24m-chi-248-ty-r137969,Hồ Chí Minh,Q. Bình Thạnh,alley_or_lane,title,Hẻm Đường Bùi Đình Túy,Hẻm Đường Bùi Đình Túy,Nominatim,"Hẻm Đường Bùi Đình Túy, Q. Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
147665,https://batdongsan.vn/ban-nha-mattien-duong-huynh-van-banh-p11-phu-nhuan-40-ty-46x23m-r147665,Hồ Chí Minh,Phú Nhuận,street_only,title,Đường Huỳnh Văn Bánh,Đường Huỳnh Văn Bánh,Nominatim,"Đường Huỳnh Văn Bánh, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",SUCCESS,10.791648,106.6697379,"Huỳnh Văn Bánh, Khu phố 19, Phường Phú Nhuận, Thành phố Hồ Chí Minh, 72221, Việt Nam",ADMIN_MATCH,STREET,True,TIER_B_SPATIALLY_USEFUL,5,,
107552,https://batdongsan.vn/ban-nha-hxh-duong-ma-lo-dt-485x13m-3-lau-gia-56-ty-tl-lien-he-ngay-r277746,Hồ Chí Minh,Bình Tân,project_or_residential_area,dedicated_address,"Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ",Khu dân cư an ninh dân trí cao văn minh sạch sẽ,Nominatim,"Khu dân cư an ninh dân trí cao văn minh sạch sẽ, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
81449,https://batdongsan.vn/nha-dep-truong-cong-dinh-33-x-10m-1-lau-38-ty-tan-binh-r251600,Hồ Chí Minh,Tân Bình,unclear,title,"Nhà đẹp, Trương Công Định, 3.3 x 10m, 1 lầu, 3.8 tỷ, Tân Bình",Trương Công Định 3 3 x Tân Bình,Nominatim,"Trương Công Định 3 3 x Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",SUCCESS,10.7962088,106.6410304,"Trương Công Định, Khu phố 26, Phường Tân Bình, Thành phố Hồ Chí Minh, 72110, Việt Nam",ADMIN_MATCH,STREET,True,TIER_B_SPATIALLY_USEFUL,2,,
178284,https://batdongsan.vn/ban-nha-goc-2mt-dang-kinh-doanh-cafe-12-chdv-thu-nhap-cao-so-hong-rieng-vi-tri-dep-r178284,Hồ Chí Minh,Tân Phú,unclear,title,"Bán Nhà Góc 2MT Đang Kinh Doanh Café & 12 CHDV Thu Nhập Cao, Sổ Hồng Riêng, Vị Trí Đẹp",Góc 2MT Đang Café & 12 CHDV Thu Nhập Cao Sổ Hồng Riêng Vị Trí Đẹp,Nominatim,"Góc 2MT Đang Café & 12 CHDV Thu Nhập Cao Sổ Hồng Riêng Vị Trí Đẹp, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
98500,https://batdongsan.vn/nha-moi-cach-1-can-ra-mat-tien-canh-vua-bien-68-le-trong-tan-39-ty-r268680,Hồ Chí Minh,Tân Phú,landmark_only,title,"Nhà mới cách 1 căn ra mặt tiền, cạnh Vua Biển 68 Lê Trọng Tấn, 3.9 tỷ",cách 1 căn ra cạnh Vua Biển 68 Lê Trọng Tấn,Nominatim,"cách 1 căn ra cạnh Vua Biển 68 Lê Trọng Tấn, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
155555,https://batdongsan.vn/ban-gap-nha-mat-pho-q11-14-ty-106m2-3-tang-nhinh-14-ty-r155555,Hồ Chí Minh,Quận 11,street_only,title,phố Q.11,phố Q 11,Nominatim,"phố Q 11, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
110666,https://batdongsan.vn/cuc-pham-trung-tam-thanh-xuan-lo-goc-kinh-doanh-nhinh-7-ty-r280860,Hà Nội,Thanh Xuân,street_only,title,CỰC PHẨM - TRUNG TÂM THANH XUÂN - LÔ GÓC- KINH DOANH - NHỈNH 7 TỶ,TRUNG TÂM THANH XUÂN LÔ GÓC,Nominatim,"TRUNG TÂM THANH XUÂN LÔ GÓC, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
146531,https://batdongsan.vn/ban-nha-dep-mat-ngo-thong-pho-cho-kham-thien-28m2-5tang-mat-tien-28m-48-ty-dong-da-r146531,Hà Nội,Đống Đa,alley_or_lane,title,ngõ thông phố Chợ Khâm Thiên 28m2 5tầng mặt tiền 2.8m 4.8 Tỷ Đống Đa,ngõ thông phố Chợ Khâm Thiên 2,Nominatim,"ngõ thông phố Chợ Khâm Thiên 2, Đống Đa, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
110452,https://batdongsan.vn/nha-pho-nguyen-chi-thanh50mngay-bai-gui-o-togan-chodan-tri-cao74-ty0348051001-r280646,Hà Nội,Đống Đa,street_only,title,phố Nguyễn Chí Thanh,phố Nguyễn Chí Thanh,Nominatim,"phố Nguyễn Chí Thanh, Đống Đa, Thành phố Hà Nội, Việt Nam",SUCCESS,21.0195344,105.8074078,"Học viện Phụ nữ Việt Nam, 68, Đường Nguyễn Chí Thanh, Láng Hạ, Kẻ Láng, Phường Láng, Thành phố Hà Nội, 11528, Việt Nam",ADMIN_PARTIAL_MATCH,UNKNOWN,False,TIER_F_INVALID_OR_INCONSISTENT,5,,
87529,https://batdongsan.vn/ban-nha-ha-dong-ha-noi-o-to-do-cua-dien-tich-rong-52m2-gia-35-ty-r257697,Hà Nội,Hà Đông,unclear,title,"Bán nhà Hà Đông – Hà Nội; Ô tô đỗ cửa, diện tích rộng; 52m2 Giá 3.5 tỷ.",Hà Đông Hà Nội diện tích rộng,Nominatim,"Hà Đông Hà Nội diện tích rộng, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
192031,https://batdongsan.vn/toa-nha-9-tang-2-mat-tien-dang-cap-sieu-pham-10m-ra-mat-pho-truong-chinh-gara-4-o-to-r192031,Hà Nội,Đống Đa,street_only,title,MẶT TIỀN  ĐẲNG CẤP- SIÊU PHẨM 10M RA MẶT PHỐ TRƯỜNG CHINH – GARA 4 Ô TÔ,ĐẲNG CẤP RA MẶT PHỐ TRƯỜNG CHINH,Nominatim,"ĐẲNG CẤP RA MẶT PHỐ TRƯỜNG CHINH, Đống Đa, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
173680,https://batdongsan.vn/can-nha-cuoi-cung-gia-tot-nhat-vo-chi-cong-ho-tay-giam-ngay-800-trieu-r173680,Hà Nội,Cầu Giấy,street_only,title,"CĂN NHÀ CUỐI CÙNG GIÁ TỐT NHẤT VÕ CHÍ CÔNG - HỒ TÂY, GIẢM NGAY 800 TRIỆU!",CĂN NHÀ CUỐI CÙNG GIÁ TỐT NHẤT VÕ CHÍ CÔNG HỒ TÂY GIẢM NGAY,Nominatim,"CĂN NHÀ CUỐI CÙNG GIÁ TỐT NHẤT VÕ CHÍ CÔNG HỒ TÂY GIẢM NGAY, Cầu Giấy, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
135179,https://batdongsan.vn/ban-nha-tan-mai-hoang-mai-50-m2-5-tang-tm-mat-tien-4-m-gia-1025-ty-r135179,Hà Nội,Hoàng Mai,street_only,title,MẶT TIỀN 4 M,4 M,Nominatim,"4 M, Hoàng Mai, Thành phố Hà Nội, Việt Nam",SUCCESS,20.9741008,105.8621072,"Phường Hoàng Mai, Văn Điển, Thành phố Hà Nội, 11720, Việt Nam",ADMIN_MATCH,WARD,True,TIER_B_SPATIALLY_USEFUL,1,,
171454,https://batdongsan.vn/ban-can-nha-dep-5-tang-47m2-ngoc-thuy-long-bien-r171454,Hà Nội,Long Biên,street_only,title,"BÁN CĂN NHÀ ĐẸP, 5 TẦNG 47M2 NGỌC THỤY LONG BIÊN",BÁN CĂN NGỌC THỤY LONG BIÊN,Nominatim,"BÁN CĂN NGỌC THỤY LONG BIÊN, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
193973,https://batdongsan.vn/ban-nha-thanh-am-long-bienoto-do-congmoi-tinh-gan-cho-truong-62m-r193973,Hà Nội,Long Biên,street_only,title,"BÁN NHÀ THANH AM LONG BIÊN,OTO ĐỖ CỔNG,MỚI TINH, GẦN CHỢ ,TRƯỜNG 62M",THANH AM LONG BIÊN OTO ĐỖ CỔNG MỚI TINH GẦN CHỢ TRƯỜNG,Nominatim,"THANH AM LONG BIÊN OTO ĐỖ CỔNG MỚI TINH GẦN CHỢ TRƯỜNG, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
188118,https://batdongsan.vn/ban-nha-co-linh-lo-goc-via-he-xe-container-quay-dau-r188118,Hà Nội,Long Biên,landmark_only,dedicated_address,"khu vực Cổ Linh, gần Aeonmall, cách cầu Trần Hưng Đạo 500m, trước nhà vỉa hè, xe container quay đầu, view vườn hoa",khu vực Cổ Linh gần Aeonmall cách cầu Trần Hưng Đạo trước nhà vỉa hè xe container quay đầu view vườn hoa,Nominatim,"khu vực Cổ Linh gần Aeonmall cách cầu Trần Hưng Đạo trước nhà vỉa hè xe container quay đầu view vườn hoa, Long Biên, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
105457,https://batdongsan.vn/ban-nha-lo-goc-ngoc-lam-nguyen-van-cu-65m2-x-5tang-gara-full-noi-that-r275651,Hà Nội,Long Biên,unclear,title,"bán nhà lô góc Ngọc Lâm-Nguyễn Văn Cừ, 65m² x 5tầng, gara, full nội thất",lô góc Ngọc Lâm Nguyễn Văn Cừ 65m² x gara,Nominatim,"lô góc Ngọc Lâm Nguyễn Văn Cừ 65m² x gara, Long Biên, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
167726,https://batdongsan.vn/nha-pho-viet-hung-56-ty-190m-via-he-rongkinh-doanh-dinhlong-bien-ha-noi-r167726,Hà Nội,Long Biên,street_only,title,PHỐ VIỆT HƯNG 56 tỷ 190m VỈA HÈ RỘNG,PHỐ VIỆT HƯNG,Nominatim,"PHỐ VIỆT HƯNG, Long Biên, Thành phố Hà Nội, Việt Nam",SUCCESS,21.0491358,105.892902,"Phố Việt Hưng, Phường Việt Hưng, Thành phố Hà Nội, 11806, Việt Nam",ADMIN_PARTIAL_MATCH,STREET,False,TIER_F_INVALID_OR_INCONSISTENT,1,,
152802,https://batdongsan.vn/nha-dep-o-ngay-tang-noi-that-gan-otochu-nha-lam-chuyen-noi-lam-an-nen-ban-lai-r152802,Hà Nội,Bắc Từ Liêm,street_only,title,NHÀ ĐẸP Ở NGAY - TẶNG NỘI THẤT - GẦN OTO.Chủ nhà làm chuyển nơi làm ăn nên bán lại.,TẶNG NỘI THẤT GẦN OTO Chủ nhà làm chuyển nơi làm ăn nên bán lại,Nominatim,"TẶNG NỘI THẤT GẦN OTO Chủ nhà làm chuyển nơi làm ăn nên bán lại, Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
129372,https://batdongsan.vn/ban-nha-mat-pho-an-duong-vuong-110m2-x-3-tang-mat-tien-55m-o-to-tranh-r129372,Hà Nội,Tây Hồ,street_only,title,phố An Dương Vương 110m2 x 3 tầng mặt tiền 5.5m ô tô tránh,phố An Dương Vương x 5,Nominatim,"phố An Dương Vương x 5, Tây Hồ, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
182575,https://batdongsan.vn/nguyen-khang-51m-chi-79-ty-nha-depfull-noi-thatgan-bai-gui-xengo-thong-r182575,Hà Nội,Cầu Giấy,alley_or_lane,dedicated_address,"Nguyễn Khang, Yên Hòa, Cầu Giấy, Hà Nội (ngõ thông các hướng nha, đi lại tiện lợi lắm ạ!)",Nguyễn Khang Yên Hòa Cầu Giấy Hà Nội ngõ thông các hướng nha đi lại tiện lợi lắm ạ,Nominatim,"Nguyễn Khang Yên Hòa Cầu Giấy Hà Nội ngõ thông các hướng nha đi lại tiện lợi lắm ạ, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
139198,https://batdongsan.vn/ban-nha-pho-hoang-cau-khu-phan-lo-gan-ho-sinh-thai-42mx4t-gia-1295-ty-lh-0396935190-r139198,Hà Nội,Đống Đa,street_only,title,Phố Hoàng Cầu,Phố Hoàng Cầu,Nominatim,"Phố Hoàng Cầu, Đống Đa, Thành phố Hà Nội, Việt Nam",SUCCESS,21.0189698,105.8248282,"Phố Hoàng Cầu, Nam Đồng, Phường Đống Đa, Thành phố Hà Nội, 11527, Việt Nam",ADMIN_MATCH,STREET,True,TIER_B_SPATIALLY_USEFUL,5,,
136769,https://batdongsan.vn/ban-nha-dinh-cong-hoang-mai-lo-goc-o-to-qua-61m2-87-ty-r136769,Hà Nội,Hoàng Mai,street_only,title,"BÁN NHÀ ĐỊNH CÔNG, HOÀNG MAI, LÔ GÓC Ô TÔ QUA, 61M2, 8.7 TỶ",ĐỊNH CÔNG HOÀNG MAI LÔ GÓC Ô TÔ QUA,Nominatim,"ĐỊNH CÔNG HOÀNG MAI LÔ GÓC Ô TÔ QUA, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
186640,https://batdongsan.vn/sieu-pham-chinh-chu-ban-nha-lo-goc-3-thoang-mat-ho-7-tang-thang-may-pho-bo-de-long-bien-ha-noi-r186640,Hà Nội,Long Biên,street_only,title,phố Bồ Đề. Long Biên,phố Bồ Đề Long Biên,Nominatim,"phố Bồ Đề Long Biên, Thành phố Hà Nội, Việt Nam",SUCCESS,21.040102,105.86952,"BIDV, 108, Phố Bồ Đề, Ái Mộ, Phường Bồ Đề, Thành phố Hà Nội, 10245, Việt Nam",ADMIN_PARTIAL_MATCH,UNKNOWN,False,TIER_F_INVALID_OR_INCONSISTENT,1,,
181382,https://batdongsan.vn/ban-nha-2-mat-pho-quang-trung-ly-thuong-kiet-80m2-6-tang-thang-may-gia-23-ty-r181382,Hà Nội,Hà Đông,street_only,title,PHỐ – QUANG TRUNG & LÝ THƯỜNG KIỆT – 80M² – 6 TẦNG – THANG MÁY – GIÁ 23 TỶ,PHỐ QUANG TRUNG & LÝ THƯỜNG KIỆT 80M²,Nominatim,"PHỐ QUANG TRUNG & LÝ THƯỜNG KIỆT 80M², Hà Đông, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
175154,https://batdongsan.vn/ban-nha-bach-mai-hai-ba-trung-4-tang-thang-may-full-noi-that-dep-gan-pho-50m-105-ty-r175154,Hà Nội,Hai Bà Trưng,street_only,title,PHỐ 50M 10,PHỐ 10,Nominatim,"PHỐ 10, Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",SUCCESS,21.0184608,105.8481409,"Tập đoàn VPS, 10, Phố Hồ Xuân Hương, Phường Hai Bà Trưng, Thành phố Hà Nội, 11626, Việt Nam",ADMIN_MATCH,UNKNOWN,False,TIER_D_ADMIN_ONLY,5,,
85293,https://batdongsan.vn/ban-nha-dat-dich-vu-kdt-van-khe-o-to-vao-nha-50m2-5-tang-thiet-ke-hop-ly-nhinh-8-ty-r255458,Hà Nội,Hà Đông,project_or_residential_area,title,"Bán nhà đất dịch vụ KĐT Văn Khê, ô tô vào nhà, 50m2, 5 tầng, thiết kế hợp lý, nhỉnh 8 tỷ",dịch vụ KĐT Văn Khê thiết kế hợp lý,Nominatim,"dịch vụ KĐT Văn Khê thiết kế hợp lý, Hà Đông, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
81751,https://batdongsan.vn/ban-nha-mat-pho-to-huu-le-trong-tan-60m2-4-tango-to-kinh-doanh-chi-12-ty-cuc-chat-r251902,Hà Nội,Hà Đông,street_only,title,PHỐ TỐ HỮU,PHỐ TỐ HỮU,Nominatim,"PHỐ TỐ HỮU, Hà Đông, Thành phố Hà Nội, Việt Nam",SUCCESS,20.9838752,105.772669,"Phố Tố Hữu, Vạn Phúc, Phường Hà Đông, Thành phố Hà Nội, 10070, Việt Nam",ADMIN_MATCH,STREET,True,TIER_B_SPATIALLY_USEFUL,3,,
110349,https://batdongsan.vn/ban-nha-dam-quang-trung-long-bien-40m2-6-tang-62-ty-thang-may-gara-oto-7-cho-r280543,Hà Nội,Long Biên,unclear,title,"Bán nhà Đàm Quang trung Long Biên 40m2 _ 6 tầng _ 6,2 tỷ thang máy GARa ôtô 7 chỗ",Đàm Quang trung Long Biên,Nominatim,"Đàm Quang trung Long Biên, Thành phố Hà Nội, Việt Nam",SUCCESS,21.023341,105.8955504,"Ngõ 48 Phố Đàm Quang Trung, Nha, Phường Long Biên, Thành phố Hà Nội, 11814, Việt Nam",ADMIN_MATCH,STREET,True,TIER_B_SPATIALLY_USEFUL,5,,
145802,https://batdongsan.vn/hiem-chinh-chu-gui-ban-nha-tai-pho-chua-quynh-155-ty-60m2-6-t-mt-5m-gan-bach-mai-minh-khaihbt-r145802,Hà Nội,Hai Bà Trưng,street_only,title,Phố Chùa Quỳnh 15,Phố Chùa Quỳnh 15,Nominatim,"Phố Chùa Quỳnh 15, Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
124430,https://batdongsan.vn/ban-toa-van-phong-9-tang-mat-pho-ton-duc-thangvi-tri-lo-gocdt-110m2-gia-70-ty-r124430,Hà Nội,Đống Đa,street_only,title,Phố Tôn Đức Thắng.Vị Trí Lô Góc.DT 110m2. Giá 70 TỶ,Phố Tôn Đức Thắng Vị Trí Lô Góc,Nominatim,"Phố Tôn Đức Thắng Vị Trí Lô Góc, Đống Đa, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
135873,https://batdongsan.vn/duong-hoang-mai-quan-hoang-mai-gia-binh-dan-cho-nguoi-thu-nhap-thap-r135873,Hà Nội,Quận Hoàng Mai,street_only,title,Đường Hoàng Mai- Quận Hoàng Mai- Giá bình dân cho người thu nhập thấp,Đường Hoàng Mai Quận Hoàng Mai Giá bình dân cho người thu nhập thấp,Nominatim,"Đường Hoàng Mai Quận Hoàng Mai Giá bình dân cho người thu nhập thấp, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
106387,https://batdongsan.vn/ban-nha-duong-quan-nhan-nhan-chinh-quan-thanh-xuan-4t-mt4m-kinh-doanh-dinh-o-to-qua-nhinh-4-ty-r276581,Hà Nội,Thanh Xuân,street_only,title,ĐƯỜNG QUAN NHÂN,ĐƯỜNG QUAN NHÂN,Nominatim,"ĐƯỜNG QUAN NHÂN, Thanh Xuân, Thành phố Hà Nội, Việt Nam",SUCCESS,21.0066239,105.8071455,"BIDV, Đường Lê Văn Lương, Quan Nhân, Kẻ Mọc (Nhân Mục), Phường Thanh Xuân, Thành phố Hà Nội, 11417, Việt Nam",ADMIN_MATCH,UNKNOWN,False,TIER_D_ADMIN_ONLY,1,,
157927,https://batdongsan.vn/nha-moi-dep-ve-o-luon-o-to-morning-do-cua-ngo-thong-so-vuong-dep-nhinh-3-ty-r157927,Hà Nội,Long Biên,alley_or_lane,title,NGÕ THÔNG – SỔ VUÔNG ĐẸP,NGÕ THÔNG SỔ VUÔNG ĐẸP,Nominatim,"NGÕ THÔNG SỔ VUÔNG ĐẸP, Long Biên, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
130114,https://batdongsan.vn/nha-tay-ho-50m2-x-mat-tien-35m-phan-lo-o-to-tranh-r130114,Hà Nội,Tây Hồ,street_only,title,mặt tiền 3.5M - Phân lô - Ô tô tránh.,3,Nominatim,"3, Tây Hồ, Thành phố Hà Nội, Việt Nam",SUCCESS,21.0700866,105.8229309,"SNOW BEACH CAFE, 3, Phố Quảng Bá, Quảng Bá, Phường Tây Hồ, Thành phố Hà Nội, 11214, Việt Nam",ADMIN_MATCH,UNKNOWN,False,TIER_D_ADMIN_ONLY,1,,
101340,https://batdongsan.vn/hoang-cau-dong-da-via-he-thang-may-oto-kinh-doanh-68m-6tang-mt-45m-26-ty-0974014486-r271523,Hà Nội,Đống Đa,unclear,title,"Hoàng Cầu, Đống Đa, Vỉa Hè, Thang Máy, ÔTô, Kinh Doanh, 68m, 6Tầng, MT 4.5m, 26 Tỷ, 0974014486",Hoàng Cầu Đống Đa Vỉa Hè ÔTô MT 4 0974014486,Nominatim,"Hoàng Cầu Đống Đa Vỉa Hè ÔTô MT 4 0974014486, Thành phố Hà Nội, Việt Nam",NO_RESULT,,,,UNKNOWN,UNKNOWN,False,TIER_E_NO_RESULT,0,,
161260,https://batdongsan.vn/nha-moi-dong-co-thuy-khue-thang-may-dt-38m2-6-tang-mat-tien-62m-gia-115-ty-r161260,Hà Nội,Tây Hồ,street_only,title,mặt tiền 6.2m Giá 11.5 tỷ,6,Nominatim,"6, Tây Hồ, Thành phố Hà Nội, Việt Nam",SUCCESS,21.0648328,105.8257779,"Trường Tiểu học Quảng An, 6, Ngõ 6 Đặng Thai Mai, Tây Hồ, Phường Tây Hồ, Thành phố Hà Nội, 11214, Việt Nam",ADMIN_MATCH,UNKNOWN,False,TIER_D_ADMIN_ONLY,3,,
